what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1650150488366
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1650150488366
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1650150488366
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1650150488366
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1650150488366
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1650150488382
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1650150488382
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1650150488382
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1650150488382
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1650150488382
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1650150488382
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1650150488382
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1650150488397
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1650150488397
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1650150488397
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1650150488413
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1650150488413
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1650150488413
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1650150488413
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1650150488413
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1650150488428
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1650150488428
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1650150488428
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1650150488428
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1650150488428
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1650150488428
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1650150488444
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1650150488444
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1650150488444
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1650150488444
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1650150488444
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1650150488460
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1650150488460
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1650150488460
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1650150488460
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1650150488460
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1650150488475
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1650150488475
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1650150488475
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1650150488491
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1650150488491
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1650150488491
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1650150488491
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1650150488491
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1650150488491
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1650150488506
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1650150488506
os,sysinfo,,,"win32",1650150488506
arch,sysinfo,,,"x86",1650150488506
ws,sysinfo,,,"win32",1650150488506
locale,sysinfo,,,"es_AR",1650150488506
processors,sysinfo,,,"4",1650150488506
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1650150488506
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1650150488506
java.specification.name,sysinfo,,,"Java Platform API Specification",1650150488506
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1650150488506
java.specification.version,sysinfo,,,"1.6",1650150488506
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1650150488506
java.version,sysinfo,,,"1.6.0_23",1650150488506
java.vm.info,sysinfo,,,"mixed mode, sharing",1650150488506
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1650150488506
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1650150488506
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1650150488506
java.vm.specification.version,sysinfo,,,"1.0",1650150488506
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1650150488506
java.vm.version,sysinfo,,,"19.0-b09",1650150488506
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150492798
started,bundle,org.eclipse.cdt.make.core,7.0.1.201102110609,"org.eclipse.cdt.make.core",1650150498055
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.2.201102110609,"org.eclipse.cdt.managedbuilder.core",1650150498164
started,bundle,org.eclipse.cdt.core,5.2.1.201102110609,"org.eclipse.cdt.core",1650150498305
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1650150498414
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1650150498492
started,bundle,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui",1650150498648
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.ui",1650150498663
started,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201102110609,"org.eclipse.cdt.managedbuilder.ui",1650150498855
started,bundle,org.eclipse.cdt.core.lrparser,5.1.1.201102110609,"org.eclipse.cdt.core.lrparser",1650150500103
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201102110609,"org.eclipse.cdt.managedbuilder.gnu.ui",1650150500149
started,bundle,org.eclipse.cdt.build.crossgcc,1.0.0.201102110609,"org.eclipse.cdt.build.crossgcc",1650150500572
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1650150516543
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1650150516949
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1650150527756
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650150527850
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1650150527897
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1650150528979
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650150530681
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1650150530744
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1650150530947
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650150531009
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150533593
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1650150533905
opened,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1650150534311
activated,perspective,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.CPerspective",1650150534516
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1650150538839
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650150538953
activated,view,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.internal.introview",1650150541543
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650150541606
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150544915
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150549282
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150551450
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150566248
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1650150569377
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1650150572824
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1650150576856
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1650150577604
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1650150580427
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150584474
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150606348
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650150606954
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650150607157
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1650150608452
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150612044
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150619369
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650150619907
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650150620109
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650150622099
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1650150640010
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150643969
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150657554
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650150658104
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650150658291
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1650150659742
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150664939
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150674105
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650150674657
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650150674829
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650150676625
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1650150690836
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150693536
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150702368
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650150702980
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650150703167
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1650150704337
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150707242
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150716962
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650150717543
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650150717715
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650150719105
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150733086
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150751387
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150755034
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150759262
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650150759387
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1650150761360
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150767066
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150782957
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150785359
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150790679
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650150790788
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1650150795281
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650150803865
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150804941
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150805556
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150805961
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150820915
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1650150822896
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150826040
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150828555
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650150828649
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150829679
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150845873
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1650150849420
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150851278
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150853839
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650150853948
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150855421
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150867112
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1650150868744
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150872197
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150873619
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650150873728
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150875426
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150887489
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1650150889843
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650150904290
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650150906846
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650150908533
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1650150911113
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650150912446
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1650150914339
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650150915247
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1650150917098
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650150918137
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1650150919588
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150920808
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150922761
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650150922870
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150923621
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150924640
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650150924733
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1650150926266
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650150927230
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1650150928168
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650150930206
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150936450
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150937810
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650150937919
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1650150940164
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150942909
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650150944875
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650150946609
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1650151009163
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650151024047
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650151028025
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650151034046
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1650151047140
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1650151048043
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650151050976
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650151065780
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1650151078460
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201102110609,"org.eclipse.cdt.debug.core",1650151078679
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui",1650151078726
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650151080083
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650151080779
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201102110609,"org.eclipse.cdt.debug.mi.ui",1650151080950
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201102110609,"org.eclipse.cdt.debug.mi.core",1650151081013
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1650151081106
started,bundle,org.eclipse.cdt.launch,6.1.0.201102110609,"org.eclipse.cdt.launch",1650151081153
started,bundle,org.eclipse.cdt.dsf,2.1.1.201102110609,"org.eclipse.cdt.dsf",1650151082323
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201102110609,"org.eclipse.cdt.dsf.gdb",1650151082339
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201102110609,"org.eclipse.cdt.dsf.gdb.ui",1650151082339
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1650151091513
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650151185646
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1650151209214
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650151213089
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1650151218377
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1650151219051
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650151221144
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650151235574
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650151240020
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650151240223
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1650151240238
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1650151243644
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650151257913
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650151277050
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650151280253
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650151280378
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650151308924
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1650151332953
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1650151338671
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650151341139
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650151341950
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1650151341966
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650151342326
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1650151346979
error,log,,,"Error logged from Debug Core: ",1650151347859
error,log,,,"Error logged from Debug Core: ",1650151347874
